game_turn,player_name,num_cities,population,techs,civics,land_units,corps,armies,naval_units,tiles_owned,tiles_improved,balance_gold,balance_faith,yield_science,yield_culture,yield_gold,yield_faith,yield_production,yield_food,data_source,loaded_at
12,CIVILIZATION_MAPUCHE,1,2,1,1,1,0,0,0,8,0,76,0,3,2,6,0,6,8,player_stats,2025-08-03 19:13:55.339088
12,CIVILIZATION_GERMANY,1,2,1,0,1,0,0,0,8,1,76,0,3,1,6,0,7,7,player_stats,2025-08-03 19:13:55.339088
12,CIVILIZATION_GAUL,1,1,1,0,1,0,0,0,8,1,83,0,2,1,8,0,4,4,player_stats,2025-08-03 19:13:55.339088
12,CIVILIZATION_MAYA,1,2,1,0,1,0,0,0,9,0,109,8,4,1,10,4,3,6,player_stats,2025-08-03 19:13:55.339088
12,CIVILIZATION_VILNIUS,1,2,1,0,2,0,0,0,7,1,65,0,3,1,5,0,2,7,player_stats,2025-08-03 19:13:55.339088
12,CIVILIZATION_SAMARKAND,1,2,1,0,2,0,0,0,7,1,65,0,3,1,5,0,3,6,player_stats,2025-08-03 19:13:55.339088
12,CIVILIZATION_PRESLAV,1,1,1,0,2,0,0,0,7,2,65,0,2,1,5,0,2,4,player_stats,2025-08-03 19:13:55.339088
12,CIVILIZATION_JOHANNESBURG,1,2,1,0,2,0,0,0,7,0,65,0,3,1,5,0,3,6,player_stats,2025-08-03 19:13:55.339088
12,CIVILIZATION_MEXICO_CITY,1,2,1,0,2,0,0,0,7,1,65,0,3,1,5,0,2,8,player_stats,2025-08-03 19:13:55.339088
12,CIVILIZATION_LAHORE,1,2,1,1,2,0,0,0,7,1,65,0,3,2,5,0,4,6,player_stats,2025-08-03 19:13:55.339088
12,CIVILIZATION_PALENQUE,1,2,1,0,2,0,0,0,8,0,71,0,3,1,6,0,3,6,player_stats,2025-08-03 19:13:55.339088
12,CIVILIZATION_ANTIOCH,1,2,1,0,2,0,0,0,7,0,65,0,3,1,5,0,2,6,player_stats,2025-08-03 19:13:55.339088
12,CIVILIZATION_FEZ,1,1,1,0,2,0,0,0,7,0,65,0,2,1,5,0,3,3,player_stats,2025-08-03 19:13:55.339088
12,CIVILIZATION_FREE_CITIES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,player_stats,2025-08-03 19:13:55.339088
13,CIVILIZATION_POLAND,1,1,1,1,1,0,0,0,8,0,70,0,2,3,5,0,7,3,player_stats,2025-08-03 19:13:55.339088
13,CIVILIZATION_NORWAY,1,1,0,1,1,0,0,0,8,1,82,1,2,2,7,1,6,3,player_stats,2025-08-03 19:13:55.339088
13,CIVILIZATION_MAPUCHE,1,2,1,1,1,0,0,0,8,1,82,0,3,2,6,0,6,8,player_stats,2025-08-03 19:13:55.339088
13,CIVILIZATION_GERMANY,1,2,1,0,1,0,0,0,8,2,82,0,3,1,6,0,7,7,player_stats,2025-08-03 19:13:55.339088
13,CIVILIZATION_GAUL,1,1,1,0,1,0,0,0,8,1,91,0,2,1,8,0,4,4,player_stats,2025-08-03 19:13:55.339088
13,CIVILIZATION_MAYA,1,2,1,0,1,0,0,0,9,0,120,12,4,1,10,4,3,6,player_stats,2025-08-03 19:13:55.339088
13,CIVILIZATION_VILNIUS,1,2,1,1,2,0,0,0,7,1,70,0,3,1,5,0,2,7,player_stats,2025-08-03 19:13:55.339088
13,CIVILIZATION_SAMARKAND,1,2,1,1,2,0,0,0,7,1,70,0,3,1,5,0,3,6,player_stats,2025-08-03 19:13:55.339088
13,CIVILIZATION_PRESLAV,1,1,1,1,2,0,0,0,7,2,70,0,2,1,5,0,2,4,player_stats,2025-08-03 19:13:55.339088
13,CIVILIZATION_JOHANNESBURG,1,2,1,1,2,0,0,0,7,0,70,0,3,1,5,0,3,6,player_stats,2025-08-03 19:13:55.339088
13,CIVILIZATION_MEXICO_CITY,1,3,1,1,2,0,0,0,7,2,70,0,3,1,5,0,2,11,player_stats,2025-08-03 19:13:55.339088
13,CIVILIZATION_LAHORE,1,2,1,1,2,0,0,0,7,1,70,0,3,2,5,0,4,6,player_stats,2025-08-03 19:13:55.339088
13,CIVILIZATION_PALENQUE,1,2,1,1,2,0,0,0,8,0,77,0,3,1,6,0,3,6,player_stats,2025-08-03 19:13:55.339088
13,CIVILIZATION_ANTIOCH,1,2,1,1,2,0,0,0,7,0,70,0,3,1,5,0,2,6,player_stats,2025-08-03 19:13:55.339088
13,CIVILIZATION_FEZ,1,1,1,1,2,0,0,0,7,0,70,0,2,1,5,0,3,3,player_stats,2025-08-03 19:13:55.339088
13,CIVILIZATION_FREE_CITIES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,player_stats,2025-08-03 19:13:55.339088
14,CIVILIZATION_POLAND,1,1,1,1,1,0,0,0,8,0,75,0,2,3,5,0,8,3,player_stats,2025-08-03 19:13:55.339088
14,CIVILIZATION_NORWAY,1,1,0,1,1,0,0,0,8,2,91,2,2,2,9,1,6,3,player_stats,2025-08-03 19:13:55.339088
14,CIVILIZATION_MAPUCHE,1,2,1,1,1,0,0,0,8,1,88,0,3,2,6,0,6,8,player_stats,2025-08-03 19:13:55.339088
14,CIVILIZATION_GERMANY,1,2,1,0,1,0,0,0,8,3,88,0,3,1,6,0,8,7,player_stats,2025-08-03 19:13:55.339088
14,CIVILIZATION_GAUL,1,2,1,0,1,0,0,0,8,1,149,0,3,1,8,0,8,5,player_stats,2025-08-03 19:13:55.339088
14,CIVILIZATION_MAYA,1,2,1,0,1,0,0,0,9,0,131,17,4,1,10,4,3,6,player_stats,2025-08-03 19:13:55.339088
14,CIVILIZATION_VILNIUS,1,2,1,1,2,0,0,0,7,2,75,0,3,1,5,0,2,7,player_stats,2025-08-03 19:13:55.339088
14,CIVILIZATION_SAMARKAND,1,2,1,1,2,0,0,0,7,1,75,0,3,1,5,0,3,6,player_stats,2025-08-03 19:13:55.339088
14,CIVILIZATION_PRESLAV,1,2,1,1,2,0,0,0,7,2,75,0,4,1,5,0,3,5,player_stats,2025-08-03 19:13:55.339088
14,CIVILIZATION_JOHANNESBURG,1,2,1,1,2,0,0,0,7,0,75,0,3,1,5,0,3,6,player_stats,2025-08-03 19:13:55.339088
14,CIVILIZATION_MEXICO_CITY,1,3,1,1,2,0,0,0,7,3,75,0,3,1,5,0,2,11,player_stats,2025-08-03 19:13:55.339088
14,CIVILIZATION_LAHORE,1,2,1,1,2,0,0,0,7,1,75,0,3,2,5,0,4,6,player_stats,2025-08-03 19:13:55.339088
14,CIVILIZATION_PALENQUE,1,2,1,1,2,0,0,0,8,0,83,0,3,1,6,0,3,6,player_stats,2025-08-03 19:13:55.339088
14,CIVILIZATION_ANTIOCH,1,2,1,1,2,0,0,0,7,0,75,0,3,1,5,0,2,6,player_stats,2025-08-03 19:13:55.339088
14,CIVILIZATION_FEZ,1,1,1,1,2,0,0,0,7,0,75,0,2,1,5,0,3,3,player_stats,2025-08-03 19:13:55.339088
14,CIVILIZATION_FREE_CITIES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,player_stats,2025-08-03 19:13:55.339088
15,CIVILIZATION_POLAND,1,1,1,1,1,0,0,0,8,0,80,0,2,3,5,0,8,3,player_stats,2025-08-03 19:13:55.339088
15,CIVILIZATION_NORWAY,1,1,0,1,1,0,0,0,8,2,101,3,2,2,9,1,6,3,player_stats,2025-08-03 19:13:55.339088
15,CIVILIZATION_MAPUCHE,1,2,1,1,1,0,0,0,8,2,94,0,3,2,6,0,6,9,player_stats,2025-08-03 19:13:55.339088
15,CIVILIZATION_GERMANY,1,2,1,1,1,0,0,0,8,3,94,0,3,1,6,0,9,7,player_stats,2025-08-03 19:13:55.339088
15,CIVILIZATION_GAUL,1,2,1,1,2,0,0,0,8,1,159,1,3,1,9,1,8,5,player_stats,2025-08-03 19:13:55.339088
15,CIVILIZATION_MAYA,1,2,1,1,1,0,0,0,9,0,141,22,4,1,12,5,3,6,player_stats,2025-08-03 19:13:55.339088
15,CIVILIZATION_VILNIUS,1,2,1,1,2,0,0,0,7,2,80,0,3,1,5,0,2,7,player_stats,2025-08-03 19:13:55.339088
15,CIVILIZATION_SAMARKAND,1,2,1,1,2,0,0,0,7,1,80,0,3,1,5,0,3,6,player_stats,2025-08-03 19:13:55.339088
15,CIVILIZATION_PRESLAV,1,2,1,1,2,0,0,0,7,2,80,0,4,1,5,0,3,5,player_stats,2025-08-03 19:13:55.339088
15,CIVILIZATION_JOHANNESBURG,1,2,1,1,2,0,0,0,7,0,80,0,3,1,5,0,3,6,player_stats,2025-08-03 19:13:55.339088
15,CIVILIZATION_MEXICO_CITY,1,3,1,1,2,0,0,0,7,3,80,0,3,1,5,0,2,11,player_stats,2025-08-03 19:13:55.339088
15,CIVILIZATION_LAHORE,1,2,1,1,2,0,0,0,7,1,80,0,3,2,5,0,4,6,player_stats,2025-08-03 19:13:55.339088
15,CIVILIZATION_PALENQUE,1,2,1,1,2,0,0,0,8,0,89,0,3,1,6,0,3,6,player_stats,2025-08-03 19:13:55.339088
15,CIVILIZATION_ANTIOCH,1,2,1,1,2,0,0,0,7,0,80,0,3,1,5,0,2,6,player_stats,2025-08-03 19:13:55.339088
15,CIVILIZATION_FEZ,1,1,1,1,2,0,0,0,7,0,80,0,2,1,5,0,3,3,player_stats,2025-08-03 19:13:55.339088
15,CIVILIZATION_FREE_CITIES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,player_stats,2025-08-03 19:13:55.339088
16,CIVILIZATION_POLAND,1,1,1,1,1,0,0,0,9,0,85,0,2,3,5,0,8,3,player_stats,2025-08-03 19:13:55.339088
16,CIVILIZATION_NORWAY,1,1,0,1,2,0,0,0,8,2,110,4,2,2,9,1,6,3,player_stats,2025-08-03 19:13:55.339088
16,CIVILIZATION_MAPUCHE,1,2,1,1,1,0,0,0,9,2,100,0,3,2,6,0,6,9,player_stats,2025-08-03 19:13:55.339088
16,CIVILIZATION_GERMANY,1,2,1,1,1,0,0,0,8,3,100,0,3,1,6,0,9,7,player_stats,2025-08-03 19:13:55.339088
16,CIVILIZATION_GAUL,1,2,1,1,2,0,0,0,9,1,119,2,3,1,9,1,8,5,player_stats,2025-08-03 19:13:55.339088
16,CIVILIZATION_MAYA,1,2,2,1,1,0,0,0,9,0,153,28,4,1,12,5,3,6,player_stats,2025-08-03 19:13:55.339088
16,CIVILIZATION_VILNIUS,1,2,1,1,2,0,0,0,7,2,85,0,3,1,5,0,2,7,player_stats,2025-08-03 19:13:55.339088
16,CIVILIZATION_SAMARKAND,1,2,1,1,2,0,0,0,7,2,87,0,3,1,7,0,3,6,player_stats,2025-08-03 19:13:55.339088
16,CIVILIZATION_PRESLAV,1,2,2,1,2,0,0,0,7,2,85,0,4,1,5,0,3,5,player_stats,2025-08-03 19:13:55.339088
16,CIVILIZATION_JOHANNESBURG,1,2,1,1,1,0,0,0,7,0,85,0,3,1,5,0,3,6,player_stats,2025-08-03 19:13:55.339088
16,CIVILIZATION_MEXICO_CITY,1,3,1,1,2,0,0,0,7,3,85,0,3,1,5,0,2,11,player_stats,2025-08-03 19:13:55.339088
16,CIVILIZATION_LAHORE,1,2,1,1,2,0,0,0,7,1,85,0,3,2,5,0,4,6,player_stats,2025-08-03 19:13:55.339088
16,CIVILIZATION_PALENQUE,1,2,1,1,2,0,0,0,8,0,95,0,3,1,6,0,3,6,player_stats,2025-08-03 19:13:55.339088
16,CIVILIZATION_ANTIOCH,1,2,1,1,2,0,0,0,7,0,85,0,3,1,5,0,2,6,player_stats,2025-08-03 19:13:55.339088
16,CIVILIZATION_FEZ,1,1,1,1,2,0,0,0,7,0,85,0,2,1,5,0,3,3,player_stats,2025-08-03 19:13:55.339088
16,CIVILIZATION_FREE_CITIES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,player_stats,2025-08-03 19:13:55.339088
17,CIVILIZATION_POLAND,1,2,1,1,1,0,0,0,9,0,90,0,4,3,5,0,10,4,player_stats,2025-08-03 19:13:55.339088
17,CIVILIZATION_NORWAY,1,2,0,1,2,0,0,0,8,2,120,5,3,2,9,1,7,5,player_stats,2025-08-03 19:13:55.339088
17,CIVILIZATION_MAPUCHE,1,3,1,1,1,0,0,0,9,2,106,0,3,3,6,0,8,10,player_stats,2025-08-03 19:13:55.339088
17,CIVILIZATION_GERMANY,1,2,1,1,1,0,0,0,8,3,106,0,3,1,6,0,9,7,player_stats,2025-08-03 19:13:55.339088
17,CIVILIZATION_GAUL,1,2,1,1,2,0,0,0,9,1,128,3,3,1,9,1,8,5,player_stats,2025-08-03 19:13:55.339088
17,CIVILIZATION_MAYA,1,2,2,1,1,0,0,0,9,1,167,8,4,1,13,5,3,7,player_stats,2025-08-03 19:13:55.339088
17,CIVILIZATION_VILNIUS,1,2,1,1,2,0,0,0,7,2,90,0,3,1,5,0,2,7,player_stats,2025-08-03 19:13:55.339088
17,CIVILIZATION_SAMARKAND,1,2,1,1,2,0,0,0,7,2,94,0,3,1,7,0,3,6,player_stats,2025-08-03 19:13:55.339088
17,CIVILIZATION_PRESLAV,1,2,2,1,2,0,0,0,7,2,90,0,4,1,5,0,3,5,player_stats,2025-08-03 19:13:55.339088
17,CIVILIZATION_JOHANNESBURG,1,2,1,1,1,0,0,0,7,0,90,0,3,1,5,0,3,6,player_stats,2025-08-03 19:13:55.339088
17,CIVILIZATION_MEXICO_CITY,1,3,1,1,2,0,0,0,7,3,90,0,3,1,5,0,2,11,player_stats,2025-08-03 19:13:55.339088
17,CIVILIZATION_LAHORE,1,2,1,1,2,0,0,0,7,1,90,0,3,2,5,0,4,6,player_stats,2025-08-03 19:13:55.339088
17,CIVILIZATION_PALENQUE,1,2,1,1,2,0,0,0,8,0,101,0,3,1,6,0,3,6,player_stats,2025-08-03 19:13:55.339088
17,CIVILIZATION_ANTIOCH,1,2,1,1,2,0,0,0,7,0,90,0,3,1,5,0,2,6,player_stats,2025-08-03 19:13:55.339088
17,CIVILIZATION_FEZ,1,2,1,1,2,0,0,0,7,0,90,0,3,1,5,0,3,5,player_stats,2025-08-03 19:13:55.339088
17,CIVILIZATION_FREE_CITIES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,player_stats,2025-08-03 19:13:55.339088
18,CIVILIZATION_POLAND,1,2,1,1,1,0,0,0,9,0,95,0,3,3,5,0,10,5,player_stats,2025-08-03 19:13:55.339088
18,CIVILIZATION_NORWAY,1,2,0,1,2,0,0,0,10,2,79,6,3,2,9,1,7,5,player_stats,2025-08-03 19:13:55.339088
18,CIVILIZATION_MAPUCHE,1,3,1,1,1,0,0,0,9,2,112,0,3,3,6,0,8,10,player_stats,2025-08-03 19:13:55.339088
18,CIVILIZATION_GERMANY,1,3,1,1,1,0,0,0,8,3,112,0,3,2,6,0,9,10,player_stats,2025-08-03 19:13:55.339088
18,CIVILIZATION_GAUL,1,2,1,1,2,0,0,0,9,1,138,4,3,1,9,1,8,5,player_stats,2025-08-03 19:13:55.339088
18,CIVILIZATION_MAYA,1,2,2,1,1,0,0,0,9,2,181,13,4,1,14,5,3,8,player_stats,2025-08-03 19:13:55.339088
18,CIVILIZATION_VILNIUS,1,2,1,1,2,0,0,0,7,2,95,0,3,1,5,0,2,7,player_stats,2025-08-03 19:13:55.339088
18,CIVILIZATION_SAMARKAND,1,2,1,1,2,0,0,0,7,2,101,0,3,1,7,0,3,6,player_stats,2025-08-03 19:13:55.339088
18,CIVILIZATION_PRESLAV,1,2,2,1,2,0,0,0,7,2,95,0,4,1,5,0,3,5,player_stats,2025-08-03 19:13:55.339088
18,CIVILIZATION_JOHANNESBURG,1,2,1,1,1,0,0,0,7,0,95,0,3,1,5,0,3,6,player_stats,2025-08-03 19:13:55.339088
18,CIVILIZATION_MEXICO_CITY,1,3,2,1,2,0,0,0,7,3,95,0,3,1,5,0,2,11,player_stats,2025-08-03 19:13:55.339088
18,CIVILIZATION_LAHORE,1,2,1,1,2,0,0,0,7,1,95,0,3,2,5,0,4,6,player_stats,2025-08-03 19:13:55.339088
18,CIVILIZATION_PALENQUE,1,2,1,1,2,0,0,0,8,0,107,0,3,1,6,0,3,6,player_stats,2025-08-03 19:13:55.339088
18,CIVILIZATION_ANTIOCH,1,2,1,1,2,0,0,0,7,0,95,0,3,1,5,0,2,6,player_stats,2025-08-03 19:13:55.339088
18,CIVILIZATION_FEZ,1,2,1,1,2,0,0,0,7,0,95,0,3,1,5,0,3,5,player_stats,2025-08-03 19:13:55.339088
18,CIVILIZATION_FREE_CITIES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,player_stats,2025-08-03 19:13:55.339088
19,CIVILIZATION_POLAND,1,2,1,1,1,0,0,0,9,0,100,0,4,3,5,0,10,4,player_stats,2025-08-03 19:13:55.339088
19,CIVILIZATION_NORWAY,1,2,0,1,2,0,0,0,10,2,89,7,3,2,9,1,7,5,player_stats,2025-08-03 19:13:55.339088
19,CIVILIZATION_MAPUCHE,1,3,1,1,1,0,0,0,9,2,118,0,3,3,6,0,8,10,player_stats,2025-08-03 19:13:55.339088
19,CIVILIZATION_GERMANY,1,3,1,1,1,0,0,0,8,3,118,0,3,4,6,0,9,10,player_stats,2025-08-03 19:13:55.339088
19,CIVILIZATION_GAUL,1,2,1,1,2,0,0,0,9,1,147,5,3,1,9,1,8,5,player_stats,2025-08-03 19:13:55.339088
19,CIVILIZATION_MAYA,1,2,2,1,2,0,0,0,9,2,55,19,4,1,14,5,3,8,player_stats,2025-08-03 19:13:55.339088
19,CIVILIZATION_VILNIUS,1,3,2,1,1,0,0,0,7,2,100,0,3,1,5,0,2,10,player_stats,2025-08-03 19:13:55.339088
19,CIVILIZATION_SAMARKAND,1,2,2,1,2,0,0,0,7,2,108,0,3,1,7,0,3,6,player_stats,2025-08-03 19:13:55.339088
19,CIVILIZATION_PRESLAV,1,2,2,1,2,0,0,0,7,2,100,0,4,1,5,0,3,5,player_stats,2025-08-03 19:13:55.339088
19,CIVILIZATION_JOHANNESBURG,1,2,2,1,1,0,0,0,7,0,100,0,3,1,5,0,3,6,player_stats,2025-08-03 19:13:55.339088
19,CIVILIZATION_MEXICO_CITY,1,3,2,1,2,0,0,0,7,3,100,0,3,1,5,0,3,11,player_stats,2025-08-03 19:13:55.339088
19,CIVILIZATION_LAHORE,1,2,2,1,2,0,0,0,7,1,100,0,3,2,5,0,4,6,player_stats,2025-08-03 19:13:55.339088
19,CIVILIZATION_PALENQUE,1,1,2,1,2,0,0,0,8,0,113,0,2,1,6,0,2,4,player_stats,2025-08-03 19:13:55.339088
19,CIVILIZATION_ANTIOCH,1,2,2,1,2,0,0,0,7,0,100,0,3,1,5,0,2,6,player_stats,2025-08-03 19:13:55.339088
19,CIVILIZATION_FEZ,1,2,1,1,2,0,0,0,7,0,100,0,3,1,5,0,3,5,player_stats,2025-08-03 19:13:55.339088
19,CIVILIZATION_FREE_CITIES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,player_stats,2025-08-03 19:13:55.339088
20,CIVILIZATION_POLAND,1,2,1,1,1,0,0,0,9,0,105,0,3,3,5,0,10,5,player_stats,2025-08-03 19:13:55.339088
20,CIVILIZATION_NORWAY,1,2,0,1,2,0,0,0,10,2,99,8,3,2,9,1,7,5,player_stats,2025-08-03 19:13:55.339088
20,CIVILIZATION_MAPUCHE,1,3,1,1,1,0,0,0,9,2,124,0,3,3,6,0,8,10,player_stats,2025-08-03 19:13:55.339088
20,CIVILIZATION_GERMANY,1,3,2,1,1,0,0,0,9,3,174,0,3,4,6,0,12,9,player_stats,2025-08-03 19:13:55.339088
20,CIVILIZATION_GAUL,1,2,1,1,2,0,0,0,9,1,157,6,3,1,9,1,8,5,player_stats,2025-08-03 19:13:55.339088
20,CIVILIZATION_MAYA,1,2,2,1,2,0,0,0,9,3,70,24,4,1,14,5,3,8,player_stats,2025-08-03 19:13:55.339088
20,CIVILIZATION_VILNIUS,1,3,2,1,1,0,0,0,7,2,105,0,3,1,5,0,2,10,player_stats,2025-08-03 19:13:55.339088
20,CIVILIZATION_SAMARKAND,1,2,2,1,2,0,0,0,7,2,115,0,3,1,7,0,3,6,player_stats,2025-08-03 19:13:55.339088
20,CIVILIZATION_PRESLAV,1,2,2,1,2,0,0,0,7,2,105,0,4,1,5,0,3,5,player_stats,2025-08-03 19:13:55.339088
20,CIVILIZATION_JOHANNESBURG,1,2,2,1,1,0,0,0,7,0,105,0,3,1,5,0,3,6,player_stats,2025-08-03 19:13:55.339088
20,CIVILIZATION_MEXICO_CITY,1,4,2,1,2,0,0,0,7,3,105,0,4,2,5,0,3,14,player_stats,2025-08-03 19:13:55.339088
20,CIVILIZATION_LAHORE,1,2,2,1,2,0,0,0,7,1,105,0,3,2,5,0,4,6,player_stats,2025-08-03 19:13:55.339088
20,CIVILIZATION_PALENQUE,1,2,2,1,2,0,0,0,8,0,119,0,3,1,6,0,3,6,player_stats,2025-08-03 19:13:55.339088
20,CIVILIZATION_ANTIOCH,1,2,2,1,2,0,0,0,7,0,105,0,3,1,5,0,2,6,player_stats,2025-08-03 19:13:55.339088
20,CIVILIZATION_FEZ,1,2,1,1,2,0,0,0,7,0,105,0,3,1,5,0,3,5,player_stats,2025-08-03 19:13:55.339088
20,CIVILIZATION_FREE_CITIES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,player_stats,2025-08-03 19:13:55.339088
21,CIVILIZATION_POLAND,1,2,1,1,2,0,0,0,9,0,110,0,4,3,5,0,10,4,player_stats,2025-08-03 19:13:55.339088
21,CIVILIZATION_NORWAY,1,2,1,1,2,0,0,0,10,2,108,9,3,4,9,1,7,5,player_stats,2025-08-03 19:13:55.339088
21,CIVILIZATION_MAPUCHE,1,3,1,1,1,0,0,0,9,2,130,0,3,5,6,0,8,10,player_stats,2025-08-03 19:13:55.339088
21,CIVILIZATION_GERMANY,1,3,2,1,1,0,0,0,9,3,180,0,3,4,6,0,12,9,player_stats,2025-08-03 19:13:55.339088
21,CIVILIZATION_GAUL,1,2,1,1,2,0,0,0,9,1,167,7,3,1,9,1,8,5,player_stats,2025-08-03 19:13:55.339088
21,CIVILIZATION_MAYA,1,2,2,1,2,0,0,0,10,3,84,30,4,1,14,5,3,8,player_stats,2025-08-03 19:13:55.339088
21,CIVILIZATION_VILNIUS,1,3,2,1,1,0,0,0,7,2,110,0,3,1,5,0,2,10,player_stats,2025-08-03 19:13:55.339088
21,CIVILIZATION_SAMARKAND,1,2,2,1,2,0,0,0,7,2,122,0,3,1,7,0,3,6,player_stats,2025-08-03 19:13:55.339088
21,CIVILIZATION_PRESLAV,1,2,2,1,2,0,0,0,7,2,110,0,4,1,5,0,3,5,player_stats,2025-08-03 19:13:55.339088
21,CIVILIZATION_JOHANNESBURG,1,2,2,1,1,0,0,0,7,0,110,0,3,1,5,0,3,6,player_stats,2025-08-03 19:13:55.339088
21,CIVILIZATION_MEXICO_CITY,1,4,2,1,2,0,0,0,7,3,110,0,4,2,5,0,3,14,player_stats,2025-08-03 19:13:55.339088
21,CIVILIZATION_LAHORE,1,2,2,1,2,0,0,0,7,1,110,0,3,2,5,0,4,6,player_stats,2025-08-03 19:13:55.339088
21,CIVILIZATION_PALENQUE,1,1,2,1,2,0,0,0,8,0,125,0,2,1,6,0,2,4,player_stats,2025-08-03 19:13:55.339088
21,CIVILIZATION_ANTIOCH,1,2,2,1,2,0,0,0,7,0,110,0,3,1,5,0,2,6,player_stats,2025-08-03 19:13:55.339088
21,CIVILIZATION_FEZ,1,2,1,1,2,0,0,0,7,0,110,0,3,1,5,0,3,5,player_stats,2025-08-03 19:13:55.339088
21,CIVILIZATION_FREE_CITIES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,player_stats,2025-08-03 19:13:55.339088
22,CIVILIZATION_POLAND,1,2,1,1,2,0,0,0,9,0,115,0,3,3,5,0,10,5,player_stats,2025-08-03 19:13:55.339088
22,CIVILIZATION_NORWAY,1,2,1,1,2,0,0,0,10,2,118,10,3,4,9,1,7,5,player_stats,2025-08-03 19:13:55.339088
22,CIVILIZATION_MAPUCHE,1,3,1,1,1,0,0,0,9,2,186,0,3,5,6,0,8,10,player_stats,2025-08-03 19:13:55.339088
22,CIVILIZATION_GERMANY,1,3,2,1,2,0,0,0,9,3,46,0,3,4,6,0,12,9,player_stats,2025-08-03 19:13:55.339088
22,CIVILIZATION_GAUL,1,2,1,1,2,0,0,0,10,1,176,8,3,3,9,1,8,5,player_stats,2025-08-03 19:13:55.339088
22,CIVILIZATION_MAYA,1,3,2,1,2,0,0,0,10,3,99,35,5,2,14,5,6,10,player_stats,2025-08-03 19:13:55.339088
22,CIVILIZATION_VILNIUS,1,3,2,1,1,0,0,0,7,2,115,0,3,1,5,0,2,10,player_stats,2025-08-03 19:13:55.339088
22,CIVILIZATION_SAMARKAND,1,3,2,1,2,0,0,0,7,2,129,0,3,1,7,0,3,8,player_stats,2025-08-03 19:13:55.339088
22,CIVILIZATION_PRESLAV,1,2,2,1,2,0,0,0,7,2,115,0,4,1,5,0,3,5,player_stats,2025-08-03 19:13:55.339088
22,CIVILIZATION_JOHANNESBURG,1,3,2,1,1,0,0,0,7,0,115,0,3,1,5,0,4,8,player_stats,2025-08-03 19:13:55.339088
22,CIVILIZATION_MEXICO_CITY,1,4,2,1,2,0,0,0,7,3,115,0,4,2,5,0,3,14,player_stats,2025-08-03 19:13:55.339088
22,CIVILIZATION_LAHORE,1,3,2,1,2,0,0,0,7,1,115,0,3,2,5,0,4,8,player_stats,2025-08-03 19:13:55.339088
22,CIVILIZATION_PALENQUE,1,1,2,1,2,0,0,0,8,0,131,0,2,3,6,0,2,4,player_stats,2025-08-03 19:13:55.339088
22,CIVILIZATION_ANTIOCH,1,3,2,1,2,0,0,0,7,0,115,0,3,1,5,0,2,8,player_stats,2025-08-03 19:13:55.339088
22,CIVILIZATION_FEZ,1,2,1,1,2,0,0,0,7,0,115,0,3,1,5,0,3,5,player_stats,2025-08-03 19:13:55.339088
22,CIVILIZATION_FREE_CITIES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,player_stats,2025-08-03 19:13:55.339088
23,CIVILIZATION_POLAND,1,2,1,1,2,0,0,0,9,0,120,0,4,3,5,0,10,4,player_stats,2025-08-03 19:13:55.339088
23,CIVILIZATION_NORWAY,1,2,1,1,2,0,0,0,10,2,127,11,3,4,9,1,7,5,player_stats,2025-08-03 19:13:55.339088
23,CIVILIZATION_MAPUCHE,1,3,1,2,1,0,0,0,9,2,192,0,3,5,6,0,8,10,player_stats,2025-08-03 19:13:55.339088
23,CIVILIZATION_GERMANY,1,3,2,2,2,0,0,0,9,3,52,0,3,4,6,0,12,9,player_stats,2025-08-03 19:13:55.339088
23,CIVILIZATION_GAUL,1,2,1,1,2,0,0,0,10,1,186,9,3,3,9,1,8,5,player_stats,2025-08-03 19:13:55.339088
23,CIVILIZATION_MAYA,1,3,2,1,2,0,0,0,10,3,113,40,5,2,14,5,6,10,player_stats,2025-08-03 19:13:55.339088
23,CIVILIZATION_VILNIUS,1,3,2,1,1,0,0,0,7,2,120,0,3,1,5,0,2,10,player_stats,2025-08-03 19:13:55.339088
23,CIVILIZATION_SAMARKAND,1,3,2,1,2,0,0,0,7,2,136,0,3,1,7,0,3,8,player_stats,2025-08-03 19:13:55.339088
23,CIVILIZATION_PRESLAV,1,2,2,1,2,0,0,0,7,2,120,0,4,1,5,0,3,5,player_stats,2025-08-03 19:13:55.339088
23,CIVILIZATION_JOHANNESBURG,1,3,2,1,1,0,0,0,7,0,120,0,3,1,5,0,4,8,player_stats,2025-08-03 19:13:55.339088
23,CIVILIZATION_MEXICO_CITY,1,4,2,1,2,0,0,0,7,3,120,0,4,2,5,0,3,14,player_stats,2025-08-03 19:13:55.339088
